"","FechaConsultora","FuenteIngreso","cantidad","Pais"
"3572","17/02/20","MovilGZ",22,"Perú"
"3573","18/11/18","UB",12,"Perú"
"3574","07/07/18","UB",9,"Perú"
"3575","08/11/18","PortalGZ",1,"Perú"
"3576","29/05/20","UB",89,"Perú"
"3577","16/05/18","PortalGZ",4,"Perú"
"3578","13/02/20","PortalGZ",2,"Perú"
"3579","09/03/20","PortalGZ",3,"Perú"
"3580","15/07/18","UB",9,"Perú"
"3581","08/01/20","PortalGZ",1,"Perú"
"3582","03/02/20","UB",33,"Perú"
"3583","24/07/18","UB",93,"Perú"
"3584","29/08/20","MovilGZ",23,"Perú"
"3585","19/03/20","PortalGZ",4,"Perú"
"3586","02/02/19","UB",1,"Perú"
"3587","13/08/18","MovilSE",1,"Perú"
"3588","02/07/18","UB",61,"Perú"
"3589","28/03/20","UB",8,"Perú"
"3590","18/07/20","MovilGZ",7,"Perú"
"3591","18/06/20","PortalGZ",3,"Perú"
"3592","28/02/19","MovilSE",1,"Perú"
"3593","28/02/20","CALL CENTER",1,"Perú"
"3594","27/03/18","MovilSE",308,"Perú"
"3595","31/01/20","CALL CENTER",2,"Perú"
"3596","07/03/18","PortalGZ",13,"Perú"
"3597","14/05/20","MovilSE",29,"Perú"
"3598","15/03/18","MovilSE",499,"Perú"
"3599","12/09/18","CALL CENTER",2,"Perú"
"3600","04/04/18","PortalGZ",24,"Perú"
"3601","11/02/20","MovilSE",446,"Perú"
"3602","04/06/20","UB",83,"Perú"
"3603","26/01/19","MovilGZ",1,"Perú"
"3604","01/02/20","MovilGZ",6,"Perú"
"3605","28/08/18","MovilSE",529,"Perú"
"3606","03/07/20","UB",216,"Perú"
"3607","06/02/19","UB",2,"Perú"
"3608","13/06/20","PortalGZ",2,"Perú"
"3609","07/01/18","MovilSE",39,"Perú"
"3610","26/11/18","PortalGZ",4,"Perú"
"3611","21/11/18","UB",53,"Perú"
"3612","22/03/18","UB",49,"Perú"
"3613","05/07/18","UB",52,"Perú"
"3614","12/11/18","PortalGZ",6,"Perú"
"3615","09/03/18","UB",39,"Perú"
"3616","22/03/20","MovilGZ",3,"Perú"
"3617","11/09/18","CALL CENTER",3,"Perú"
"3618","07/01/18","UB",1,"Perú"
"3619","04/04/18","MovilSE",483,"Perú"
"3620","07/01/20","PortalGZ",1,"Perú"
"3621","23/12/18","UB",5,"Perú"
"3622","29/03/20","UB",4,"Perú"
"3623","14/08/18","MovilSE",373,"Perú"
"3624","16/01/20","UB",35,"Perú"
"3625","03/01/20","UB",2,"Perú"
"3626","20/03/20","MovilSE",95,"Perú"
"3627","04/07/18","MovilGZ",5,"Perú"
"3628","13/07/20","MovilSE",362,"Perú"
"3629","27/08/18","PortalGZ",5,"Perú"
"3630","24/08/20","MovilGZ",63,"Perú"
"3631","09/02/20","UB",3,"Perú"
"3632","29/03/18","PortalGZ",1,"Perú"
"3633","29/02/20","MovilSE",50,"Perú"
"3634","29/04/20","UB",57,"Perú"
"3635","08/03/18","PortalGZ",6,"Perú"
"3636","18/07/20","MovilSE",101,"Perú"
"3637","08/04/20","MovilGZ",3,"Perú"
"3638","10/02/20","UB",42,"Perú"
"3639","09/12/18","MovilSE",36,"Perú"
"3640","18/11/18","MovilSE",40,"Perú"
"3641","23/07/18","MovilSE",540,"Perú"
"3642","04/10/18","MovilGZ",7,"Perú"
"3643","25/08/20","PortalGZ",1,"Perú"
"3644","02/01/20","MovilSE",180,"Perú"
"3645","17/05/18","CALL CENTER",3,"Perú"
"3646","28/01/19","UB",4,"Perú"
"3647","25/03/18","UB",4,"Perú"
"3648","18/01/19","UB",1,"Perú"
"3649","29/01/20","PortalGZ",3,"Perú"
"3650","21/02/19","MovilSE",1,"Perú"
"3651","02/10/18","PortalGZ",24,"Perú"
"3652","19/07/18","UB",50,"Perú"
"3653","01/07/20","MovilGZ",25,"Perú"
"3654","14/05/19","UB",2,"Perú"
"3655","30/12/18","MovilGZ",1,"Perú"
"3656","18/08/20","MovilGZ",14,"Perú"
"3657","30/11/18","UB",39,"Perú"
"3658","20/06/20","MovilGZ",13,"Perú"
"3659","26/02/20","MovilSE",424,"Perú"
"3660","02/07/18","PortalGZ",2,"Perú"
"3661","24/08/20","PortalGZ",8,"Perú"
"3662","19/05/20","MovilSE",51,"Perú"
"3663","05/02/19","UB",7,"Perú"
"3664","26/07/18","MovilGZ",7,"Perú"
"3665","06/01/20","MovilSE",361,"Perú"
"3666","15/08/20","UB",58,"Perú"
"3667","01/12/18","UB",10,"Perú"
"3668","20/02/20","MovilSE",493,"Perú"
"3669","08/12/18","UB",5,"Perú"
"3670","08/08/18","MovilSE",605,"Perú"
"3671","31/08/20","MovilGZ",14,"Perú"
"3672","28/03/18","PortalGZ",13,"Perú"
"3673","27/07/18","CALL CENTER",1,"Perú"
"3674","05/11/18","CALL CENTER",1,"Perú"
"3675","13/05/20","MovilSE",31,"Perú"
"3676","20/04/18","UB",40,"Perú"
"3677","05/04/18","MovilSE",481,"Perú"
"3678","26/08/20","PortalGZ",1,"Perú"
"3679","20/08/18","MovilSE",527,"Perú"
"3680","21/04/20","PortalGZ",2,"Perú"
"3681","14/07/20","MovilGZ",28,"Perú"
"3682","03/09/18","PortalGZ",4,"Perú"
"3683","10/01/19","UB",17,"Perú"
"3684","25/01/19","UB",3,"Perú"
"3685","10/08/20","MovilSE",637,"Perú"
"3686","13/07/18","UB",36,"Perú"
"3687","17/07/20","MovilGZ",22,"Perú"
"3688","03/06/18","UB",3,"Perú"
"3689","10/06/20","MovilSE",195,"Perú"
"3690","18/09/18","MovilSE",497,"Perú"
"3691","04/03/20","PortalGZ",3,"Perú"
"3692","10/04/18","UB",26,"Perú"
"3693","01/02/19","UB",2,"Perú"
"3694","06/08/18","MovilGZ",14,"Perú"
"3695","25/10/18","UB",54,"Perú"
"3696","08/10/18","MovilGZ",1,"Perú"
"3697","15/02/20","UB",6,"Perú"
"3698","14/04/20","MovilSE",12,"Perú"
"3699","12/01/18","PortalGZ",13,"Perú"
"3700","10/12/18","UB",52,"Perú"
"3701","24/04/18","MovilSE",575,"Perú"
"3702","22/08/18","MovilGZ",10,"Perú"
"3703","04/08/18","UB",13,"Perú"
"3704","17/10/18","MovilSE",374,"Perú"
"3705","25/07/20","PortalGZ",2,"Perú"
"3706","17/03/20","PortalGZ",5,"Perú"
"3707","11/02/20","UB",39,"Perú"
"3708","26/10/18","MovilSE",442,"Perú"
"3709","11/10/18","PortalGZ",6,"Perú"
"3710","02/08/20","MovilSE",34,"Perú"
"3711","24/05/18","CALL CENTER",1,"Perú"
"3712","17/02/20","PortalGZ",7,"Perú"
"3713","20/08/20","MovilSE",304,"Perú"
"3714","05/07/20","MovilGZ",1,"Perú"
"3715","12/04/18","CALL CENTER",1,"Perú"
"3716","05/06/20","PortalGZ",13,"Perú"
"3717","13/11/18","CALL CENTER",5,"Perú"
"3718","27/05/20","MovilSE",78,"Perú"
"3719","22/02/18","PortalGZ",22,"Perú"
"3720","06/07/20","MovilGZ",30,"Perú"
"3721","03/07/18","MovilSE",381,"Perú"
"3722","17/05/18","UB",26,"Perú"
"3723","23/04/20","UB",42,"Perú"
"3724","17/12/18","UB",65,"Perú"
"3725","05/01/19","MovilSE",8,"Perú"
"3726","26/01/18","PortalGZ",9,"Perú"
"3727","09/06/20","PortalGZ",5,"Perú"
"3728","18/04/18","PortalGZ",19,"Perú"
"3729","08/11/18","MovilSE",326,"Perú"
"3730","01/03/20","UB",5,"Perú"
"3731","09/07/18","MovilGZ",2,"Perú"
"3732","02/08/18","UB",66,"Perú"
"3733","20/07/18","MovilGZ",6,"Perú"
"3734","11/11/18","MovilSE",30,"Perú"
"3735","22/01/20","MovilSE",441,"Perú"
"3736","10/06/20","UB",1,"Perú"
"3737","16/08/18","MovilGZ",5,"Perú"
"3738","05/06/20","UB",67,"Perú"
"3739","10/11/18","UB",21,"Perú"
"3740","18/10/18","CALL CENTER",1,"Perú"
"3741","28/06/20","MovilGZ",1,"Perú"
"3742","08/07/20","MovilGZ",22,"Perú"
"3743","01/05/18","MovilSE",91,"Perú"
"3744","15/10/18","CALL CENTER",1,"Perú"
"3745","14/08/20","UB",97,"Perú"
"3746","14/05/20","MovilGZ",7,"Perú"
"3747","13/11/18","MovilSE",506,"Perú"
"3748","25/07/18","PortalGZ",3,"Perú"
"3749","19/02/20","MovilGZ",19,"Perú"
"3750","16/02/18","UB",45,"Perú"
"3751","25/02/18","UB",2,"Perú"
"3752","23/02/18","PortalGZ",10,"Perú"
"3753","12/04/19","MovilSE",1,"Perú"
"3754","12/02/20","MovilSE",383,"Perú"
"3755","03/08/20","MovilSE",588,"Perú"
"3756","17/08/18","MovilGZ",4,"Perú"
"3757","21/04/18","PortalGZ",4,"Perú"
"3758","31/01/18","PortalGZ",16,"Perú"
"3759","17/12/18","MovilSE",497,"Perú"
"3760","19/07/18","PortalGZ",6,"Perú"
"3761","02/06/18","MovilSE",74,"Perú"
"3762","14/04/20","UB",19,"Perú"
"3763","18/10/18","MovilSE",246,"Perú"
"3764","18/07/18","MovilGZ",17,"Perú"
"3765","18/04/20","MovilSE",3,"Perú"
"3766","04/02/20","MovilSE",486,"Perú"
"3767","06/02/19","MovilSE",1,"Perú"
"3768","02/06/20","UB",116,"Perú"
"3769","06/12/18","UB",65,"Perú"
"3770","14/08/20","MovilGZ",27,"Perú"
"3771","31/08/18","PortalGZ",4,"Perú"
"3772","17/09/18","MovilGZ",12,"Perú"
"3773","07/07/20","UB",280,"Perú"
"3774","08/06/18","MovilGZ",1,"Perú"
"3775","17/09/18","UB",66,"Perú"
"3776","02/03/20","UB",38,"Perú"
"3777","18/08/18","UB",8,"Perú"
"3778","06/01/20","UB",14,"Perú"
"3779","15/12/18","CALL CENTER",1,"Perú"
"3780","23/01/19","CALL CENTER",1,"Perú"
"3781","02/07/20","UB",149,"Perú"
"3782","18/01/18","PortalGZ",8,"Perú"
"3783","20/05/20","MovilSE",46,"Perú"
"3784","02/01/20","MovilGZ",5,"Perú"
"3785","15/11/19","UB",1,"Perú"
"3786","28/05/18","UB",30,"Perú"
"3787","11/10/18","UB",42,"Perú"
"3788","14/08/18","UB",47,"Perú"
"3789","28/06/18","MovilSE",411,"Perú"
"3790","11/04/18","PortalGZ",43,"Perú"
"3791","07/04/20","UB",19,"Perú"
"3792","22/06/18","PortalGZ",4,"Perú"
"3793","04/06/18","CALL CENTER",3,"Perú"
"3794","11/05/18","CALL CENTER",1,"Perú"
"3795","20/04/18","PortalGZ",11,"Perú"
"3796","26/03/20","UB",17,"Perú"
"3797","17/01/20","MovilSE",502,"Perú"
"3798","23/05/18","MovilGZ",2,"Perú"
"3799","02/05/18","CALL CENTER",2,"Perú"
"3800","02/09/18","MovilGZ",2,"Perú"
"3801","12/08/18","MovilSE",31,"Perú"
"3802","06/08/18","PortalGZ",10,"Perú"
"3803","20/05/18","MovilSE",43,"Perú"
"3804","17/09/18","PortalGZ",5,"Perú"
"3805","24/06/20","PortalGZ",7,"Perú"
"3806","19/05/18","MovilSE",54,"Perú"
"3807","29/06/20","MovilSE",91,"Perú"
"3808","16/12/18","MovilSE",29,"Perú"
"3809","15/11/18","MovilSE",575,"Perú"
"3810","12/01/18","MovilSE",381,"Perú"
"3811","12/08/18","PortalGZ",1,"Perú"
"3812","10/12/18","MovilSE",499,"Perú"
"3813","03/07/20","MovilGZ",31,"Perú"
"3814","11/05/18","UB",17,"Perú"
"3815","07/03/20","UB",14,"Perú"
"3816","07/05/20","MovilGZ",5,"Perú"
"3817","27/04/18","UB",45,"Perú"
"3818","08/01/20","MovilGZ",15,"Perú"
"3819","15/08/18","UB",57,"Perú"
"3820","15/04/18","UB",5,"Perú"
"3821","05/02/18","UB",65,"Perú"
"3822","03/04/18","MovilSE",499,"Perú"
"3823","14/03/18","UB",65,"Perú"
"3824","26/10/18","PortalGZ",3,"Perú"
"3825","06/06/18","MovilSE",503,"Perú"
"3826","23/08/20","MovilGZ",9,"Perú"
"3827","02/04/20","MovilGZ",7,"Perú"
"3828","01/11/18","MovilSE",52,"Perú"
"3829","09/06/18","CALL CENTER",1,"Perú"
"3830","18/05/20","MovilGZ",8,"Perú"
"3831","04/01/19","UB",14,"Perú"
"3832","20/07/18","PortalGZ",3,"Perú"
"3833","20/07/18","UB",35,"Perú"
"3834","08/01/20","UB",8,"Perú"
"3835","10/12/18","CALL CENTER",1,"Perú"
"3836","30/05/19","UB",1,"Perú"
"3837","19/03/20","UB",12,"Perú"
"3838","28/11/18","CALL CENTER",3,"Perú"
"3839","19/11/18","PortalGZ",1,"Perú"
"3840","10/06/19","UB",1,"Perú"
"3841","29/07/20","MovilSE",352,"Perú"
"3842","22/04/18","UB",2,"Perú"
"3843","11/09/18","UB",43,"Perú"
"3844","11/06/18","UB",37,"Perú"
"3845","08/01/19","MovilSE",15,"Perú"
"3846","29/04/20","MovilSE",23,"Perú"
